id,num_orders
1136118,155
1254872,187
1398257,1212
1364001,683
1369843,431
1379360,71
1442044,69
1285290,57
1129707,575
1086750,699
1147262,805
1025605,223
1414158,157
1082079,164
1467510,222
1374892,318
1171352,703
1213246,75
1279131,115
1256386,87
1234220,1557
1008206,542
1267686,379
1470186,102
1233312,135
1279379,132
1431703,595
1339938,402
1010552,436
1237947,744
1175098,571
1066074,220
1045918,72
1226081,42
1148633,480
1441429,509
1291804,564
1305194,87
1327840,132
1320801,203
1467101,650
1473989,263
1466330,467
1390856,35
1120639,82
1279275,67
1166120,83
1128404,53
1252491,55
1328056,498
1452353,264
1353276,145
1297182,20
1469299,27
1129687,177
1362599,386
1245170,437
1098570,51
1452600,41
1194207,36
1023619,105
1254600,230
1157094,309
1165391,40
1131248,60
1383646,372
1288250,110
1476141,80
1401237,41
1383510,45
1433607,51
1098207,219
1453624,162
1089046,166
1306954,1669
1413179,906
1379869,604
1037218,91
1247919,179
1097438,132
1441938,846
1060769,873
1409283,1351
1397517,138
1220386,89
1297481,235
1309280,1217
1013813,771
1087803,1056
1256077,53
1328392,62
1197947,165
1134877,218
1149222,103
1321757,168
1364052,125
1346914,165
1343936,806
1284997,570
1443980,255
1272226,47
1267791,29
1049345,43
1300007,512
1220471,624
1486124,635
1183373,137
1076787,160
1218918,134
1351627,232
1333350,387
1312936,604
1477543,50
1408514,53
1256773,59
1174904,736
1392815,437
1389126,258
1074816,79
1124612,134
1318251,108
1089252,740
1396463,399
1289632,299
1083889,370
1121896,286
1004866,120
1234436,33
1311318,76
1476647,42
1419834,207
1188670,321
1260238,221
1263791,117
1070835,120
1433069,146
1349084,599
1360259,209
1022475,337
1037167,71
1492031,52
1057541,56
1483675,92
1463966,63
1474096,69
1440771,50
1452763,72
1382621,343
1035365,458
1355984,283
1140520,17
1168148,147
1052343,239
1370827,234
1055728,29
1053449,32
1368579,25
1208370,88
1027455,30
1147326,66
1203029,45
1389643,75
1482071,43
1411487,239
1043533,326
1294351,238
1409427,333
1000264,313
1016463,89
1224218,24
1485114,82
1006410,92
1221242,121
1031339,269
1153545,149
1182144,110
1194788,86
1082828,82
1265773,830
1154515,133
1105986,201
1293017,40
1272587,26
1027143,36
1179146,93
1342337,35
1269746,46
1369030,251
1109605,319
1099603,224
1319113,20
1155697,21
1218892,145
1493357,152
1202597,159
1116108,23
1229780,28
1391127,20
1085957,103
1267409,56
1245159,69
1378973,67
1079844,256
1024089,194
1463712,142
1268331,431
1058344,349
1417277,204
1056035,73
1343254,140
1262833,102
1272751,187
1013213,621
1263405,448
1204818,106
1333742,52
1043262,75
1449237,920
1080908,334
1073524,690
1196482,158
1068138,123
1320427,156
1184166,118
1228572,273
1075131,285
1128915,159
1182843,90
1094044,415
1209858,546
1222963,345
1037477,60
1001694,33
1054299,67
1371044,209
1254718,250
1086268,219
1003757,48
1448276,56
1489645,325
1491279,167
1408337,269
1360068,107
1316400,135
1110618,196
1146271,560
1474849,375
1352055,172
1245977,144
1165288,163
1081099,58
1441467,45
1336838,161
1106150,358
1190084,139
1232610,151
1321845,123
1159511,339
1441739,188
1096623,131
1474925,36
1118719,27
1297074,25
1054861,190
1208736,311
1161439,120
1282737,123
1194305,128
1353044,153
1063225,21
1116078,19
1075416,25
1088172,48
1320248,267
1271591,375
1127237,161
1243020,281
1416839,249
1172788,84
1473056,85
1060753,32
1053540,196
1261815,311
1489999,135
1133739,58
1384693,54
1072117,192
1023989,129
1183974,196
1171351,31
1004475,27
1080300,38
1164653,25
1444590,34
1169717,129
1399692,131
1393811,83
1177147,16
1455218,16
1478944,74
1415824,98
1041241,89
1045506,15
1210059,56
1139397,34
1008295,24
1406978,42
1470180,37
1326956,193
1268964,186
1267165,1066
1414458,509
1105486,463
1246396,35
1223814,73
1208097,68
1426257,343
1402266,573
1273610,867
1082679,133
1061395,149
1448891,251
1121802,1200
1017920,409
1220913,513
1201769,58
1214790,59
1055980,60
1143296,42
1161381,74
1049400,50
1388858,116
1367157,58
1056911,53
1363870,567
1206999,240
1220962,129
1244866,24
1161719,21
1492231,251
1492759,329
1408726,311
1337818,147
1136894,114
1050836,114
1157808,268
1438743,363
1092027,520
1286976,26
1244383,22
1220086,27
1014137,218
1460613,153
1269949,83
1022949,36
1118546,59
1006832,342
1461216,232
1333438,289
1014151,494
1196661,466
1072688,193
1161832,26
1146287,58
1329636,42
1113345,463
1079296,393
1245711,337
1312378,143
1280461,163
1132214,266
1013410,498
1315890,510
1453825,348
1137590,30
1046820,22
1100813,23
1213133,33
1119887,36
1339495,44
1172173,31
1250692,30
1000962,421
1122867,517
1367068,269
1181254,20
1411654,93
1154407,131
1477833,38
1422724,27
1112704,252
1346146,226
1108405,325
1194904,118
1448084,37
1266676,30
1099057,39
1188584,466
1230753,339
1237054,377
1161084,360
1401228,284
1493372,116
1395665,50
1002279,166
1424621,131
1256602,167
1390004,298
1146927,226
1057232,57
1319822,56
1353668,33
1157084,698
1115935,224
1033089,516
1090029,98
1464617,78
1209279,70
1039223,84
1152313,169
1198253,192
1356983,96
1375236,51
1276289,73
1188533,248
1163547,412
1089771,269
1449997,38
1261700,24
1098789,26
1119881,125
1174890,175
1194658,229
1354710,38
1276097,32
1451749,44
1260659,227
1342195,69
1177959,175
1346194,47
1081095,129
1228200,113
1400215,342
1101987,369
1280892,183
1207745,601
1158313,572
1326014,279
1040372,36
1405754,106
1251759,162
1094372,257
1113898,548
1351735,431
1305756,165
1144073,168
1219445,184
1399854,749
1077708,266
1136982,528
1168044,109
1301176,105
1045879,59
1375132,187
1224442,158
1195553,83
1486052,44
1406304,67
1003371,416
1447908,525
1022766,370
1359162,24
1149541,23
1389512,37
1294598,249
1187407,200
1151085,367
1262007,56
1273205,51
1098767,49
1328665,222
1207902,103
1110134,161
1135750,33
1404904,70
1252213,52
1471895,372
1370308,402
1488744,343
1312130,213
1432207,207
1067574,37
1497576,27
1173597,89
1463356,46
1476005,127
1226297,323
1312818,178
1170077,70
1132041,90
1144962,128
1180712,327
1420842,109
1048319,182
1062167,27
1281864,39
1310639,24
1316568,76
1470598,40
1126729,37
1187117,22
1231315,33
1193778,135
1497770,206
1296043,162
1109033,141
1253619,141
1015055,152
1323954,57
1236535,25
1291602,39
1034239,40
1487244,206
1432981,161
1413500,129
1240615,1539
1125250,664
1049986,554
1432590,49
1064865,93
1462054,66
1175329,518
1231504,497
1310137,778
1176123,83
1267634,75
1397808,82
1489068,880
1399261,451
1057026,735
1157087,89
1221970,78
1055041,207
1378097,233
1154169,114
1062376,180
1181839,75
1276632,114
1388270,660
1171130,374
1242759,244
1035528,44
1232845,44
1133643,48
1020633,180
1137724,262
1418017,314
1129706,150
1414426,101
1443244,61
1336913,111
1216868,222
1074099,440
1005733,68
1187232,65
1315006,395
1429640,311
1193124,301
1321067,81
1020914,67
1464172,70
1012356,347
1048213,320
1414658,187
1067356,982
1402145,631
1205618,403
1102348,39
1439251,61
1141169,56
1429174,566
1360530,665
1078717,915
1034750,237
1292295,212
1464006,306
1207416,644
1081039,413
1038600,490
1434474,62
1420970,60
1493390,67
1062042,53
1407930,31
1309366,77
1494106,53
1253128,52
1230871,651
1103899,287
1178356,168
1270686,17
1461376,25
1055872,32
1027667,133
1150000,75
1035466,90
1015226,82
1004410,68
1225216,210
1261758,252
1009224,388
1164468,53
1234697,232
1072809,197
1405077,105
1133718,29
1090779,54
1220305,43
1455516,248
1077080,262
1381871,280
1497941,699
1405281,661
1184133,367
1297493,42
1351826,86
1351915,90
1303502,285
1103552,420
1074755,443
1054413,180
1100592,144
1265971,187
1062386,942
1005415,262
1454684,610
1098324,101
1463531,104
1128843,93
1200592,119
1337305,223
1130901,206
1101312,80
1423243,43
1358603,71
1040493,347
1023439,549
1402530,309
1148734,33
1115378,33
1138163,156
1089398,243
1111393,349
1441237,74
1073593,45
1353069,49
1237302,200
1068099,68
1296768,124
1407946,41
1341469,60
1099372,58
1310892,348
1190768,306
1070732,266
1249505,302
1235991,283
1260972,116
1207552,45
1043700,48
1311764,43
1387118,159
1193391,289
1091807,225
1240478,125
1494088,112
1347537,147
1102292,525
1088345,194
1446214,202
1033631,42
1291932,40
1048558,43
1374367,34
1379701,276
1324376,306
1000116,191
1213448,15
1246867,148
1414636,200
1390449,167
1440242,95
1382211,29
1248175,37
1395486,30
1222155,95
1031664,270
1022670,404
1280365,199
1034558,60
1147078,59
1459822,35
1099677,147
1348084,171
1220274,78
1209309,73
1184750,127
1190011,163
1319480,104
1305176,100
1251039,19
1312629,102
1031682,316
1034125,93
1046291,19
1444323,197
1317716,175
1057421,244
1428458,232
1348068,113
1380958,157
1001797,654
1207458,408
1252167,246
1402459,39
1336623,70
1092234,50
1276698,251
1014174,333
1389987,574
1176492,40
1248265,48
1045510,118
1045443,544
1099568,183
1295338,352
1207102,45
1391315,40
1251276,39
1003702,73
1371347,161
1495432,65
1427121,91
1314783,41
1358927,49
1465453,291
1183611,271
1272052,126
1363954,23
1409502,29
1030133,186
1363671,219
1035001,262
1410185,83
1432211,53
1065392,66
1373418,103
1365940,143
1242870,306
1231479,25
1404091,35
1181234,298
1085163,133
1436870,131
1254416,42
1471032,44
1334116,46
1347256,165
1311604,129
1063501,125
1025721,543
1276142,272
1060806,258
1071661,35
1498066,55
1407735,58
1051651,125
1363995,271
1454364,241
1467138,41
1074197,49
1230896,75
1115906,627
1186445,252
1478644,355
1096482,118
1429191,131
1257617,103
1440883,56
1021872,172
1154559,161
1095162,73
1300311,39
1389878,64
1412672,320
1155036,339
1112459,238
1133681,24
1218617,26
1190145,26
1262383,150
1331957,197
1481626,213
1134995,45
1285263,27
1106138,50
1175167,229
1205164,81
1483833,164
1496897,43
1074105,66
1465377,36
1106879,206
1150467,213
1116996,164
1185434,1612
1266519,1007
1353114,686
1129265,61
1252749,122
1162104,74
1193418,578
1284837,778
1363184,952
1191468,124
1078789,90
1136805,251
1405386,1050
1114322,546
1350211,1166
1278837,50
1172455,50
1478221,47
1098408,85
1091951,244
1099622,119
1139472,134
1061430,128
1258982,113
1405793,662
1494572,490
1023532,271
1088540,37
1350522,29
1062543,373
1123146,645
1335657,550
1336480,89
1334472,144
1223905,74
1106947,122
1268382,233
1410375,470
1480252,37
1270897,40
1171323,843
1347721,401
1195122,240
1160060,62
1103877,99
1227192,90
1225674,369
1435797,294
1364079,305
1306281,74
1299709,80
1299648,82
1191925,31
1303294,86
1276615,60
1347235,133
1433729,280
1442624,107
1136999,98
1419217,84
1314342,515
1429773,195
1267876,163
1387167,26
1173342,39
1186948,39
1233252,191
1066977,583
1152418,343
1124445,16
1026138,125
1332514,199
1468716,146
1287492,34
1206863,17
1398867,33
1055136,86
1118702,73
1359875,493
1107202,504
1296158,204
1470774,739
1117544,540
1151189,280
1186842,39
1398197,52
1083741,47
1037042,483
1088465,461
1451012,660
1227620,61
1102512,113
1234887,264
1128433,659
1444037,284
1015740,466
1346922,36
1102942,34
1174075,54
1108936,100
1412117,60
1014965,119
1418316,41
1472488,50
1019856,496
1175542,262
1013232,175
1321001,451
1100828,429
1068732,447
1386147,54
1410568,39
1471314,171
1143781,213
1010375,395
1144387,45
1229377,29
1095558,42
1478260,292
1438799,92
1359239,84
1097687,31
1065465,49
1028748,40
1487448,283
1331356,210
1480686,294
1236999,989
1199822,589
1254681,375
1047669,58
1084506,49
1407062,45
1004423,459
1207875,412
1328513,739
1170969,78
1281563,83
1432075,112
1253965,619
1444649,341
1152272,647
1393567,75
1154663,89
1144903,133
1329590,242
1441678,140
1001524,134
1440235,41
1437743,50
1468736,554
1325002,257
1255670,206
1054864,40
1057573,37
1006532,262
1276400,185
1086209,287
1325888,118
1269656,115
1219510,74
1402597,117
1254290,181
1207536,424
1358623,71
1106454,48
1096522,76
1497989,423
1034611,280
1145961,162
1241244,40
1335255,46
1167949,50
1215373,375
1245385,222
1299559,196
1402501,70
1356370,139
1244578,40
1402872,52
1373011,167
1099626,71
1240618,117
1313356,124
1063775,122
1351476,403
1423116,170
1026366,83
1006892,16
1366540,23
1308211,17
1060946,31
1111869,24
1321821,40
1442998,89
1187281,421
1149992,313
1269393,140
1271415,133
1115599,154
1049715,40
1386843,44
1449443,446
1247790,479
1377409,243
1402068,421
1131692,439
1103707,241
1011869,112
1134421,139
1187227,153
1404182,282
1430582,764
1077995,426
1484671,81
1420778,93
1310109,105
1219340,1096
1483037,330
1278014,709
1020009,143
1357861,119
1246537,115
1138911,237
1072349,216
1044205,162
1003775,70
1105139,167
1233795,449
1488993,421
1128989,187
1461060,32
1093258,60
1458579,148
1267831,266
1076102,380
1492794,84
1258414,50
1233270,48
1218069,303
1209101,151
1005839,322
1205721,92
1286663,154
1396005,158
1005991,570
1411749,373
1256153,212
1334064,275
1053700,307
1079711,169
1449942,24
1080233,57
1320661,70
1137255,226
1264796,486
1048031,339
1363159,179
1311397,202
1408686,162
1335629,324
1384967,244
1425196,192
1185945,41
1233671,54
1168634,50
1475193,89
1008215,28
1490942,45
1086613,297
1429213,253
1247277,108
1315521,17
1251613,17
1341539,18
1314843,115
1060246,156
1196722,150
1062489,20
1391156,17
1420868,71
1266795,40
1452943,45
1372739,43
1384170,25
1270445,232
1440443,430
1158748,139
1373369,1708
1171380,841
1334250,280
1260574,57
1004325,94
1402074,57
1305204,624
1225037,566
1174606,1074
1118582,126
1302852,157
1236914,190
1047047,802
1219768,353
1449676,704
1459390,64
1403792,57
1181820,102
1158592,58
1106569,108
1460628,62
1456648,63
1074653,618
1172350,362
1064482,130
1035769,30
1092414,27
1187218,25
1309910,66
1064688,104
1208945,177
1223704,263
1342926,332
1016090,194
1084541,182
1006036,376
1271294,464
1293143,37
1380357,212
1394412,208
1045597,106
1242518,48
1425711,69
1236266,70
1391787,290
1018619,276
1439086,230
1487991,1026
1460540,276
1421075,59
1337962,33
1205702,66
1216068,66
1416093,157
1106438,488
1187958,187
1461237,92
1493677,106
1346875,121
1047024,585
1179951,177
1272720,312
1009102,88
1102030,79
1357349,65
1254542,125
1239839,111
1142498,65
1479142,43
1127057,52
1143077,266
1315764,444
1076879,331
1117812,18
1171684,26
1187665,161
1150288,122
1092093,252
1447408,39
1331327,34
1478225,115
1247480,46
1105195,54
1439531,32
1079007,66
1068176,49
1396170,206
1334406,190
1014026,180
1352373,681
1243030,569
1041420,167
1319327,48
1410028,92
1139636,35
1036193,169
1003367,287
1387633,276
1332886,130
1080327,110
1013373,150
1078845,643
1240791,193
1474319,319
1494561,72
1150748,47
1140411,53
1440680,50
1067429,114
1160511,113
1065243,74
1279830,38
1030666,51
1433611,404
1333707,407
1266311,282
1103146,27
1491817,158
1212716,172
1301661,237
1233889,58
1342250,42
1079171,33
1132769,115
1177184,86
1162498,37
1226350,90
1353682,33
1144693,203
1200921,259
1098073,235
1083024,411
1496726,420
1222568,183
1118152,38
1474455,66
1344569,239
1362812,528
1357918,273
1427314,165
1177846,138
1447665,128
1180242,398
1057980,174
1057989,342
1494214,31
1360415,64
1474051,49
1139545,53
1102908,42
1281533,47
1233530,197
1474190,235
1195458,115
1481613,22
1004249,98
1165001,111
1022162,85
1185155,44
1152177,123
1374738,47
1379639,126
1333423,40
1128407,56
1204473,48
1310544,294
1154591,322
1494201,106
1115748,515
1353589,516
1484676,200
1048616,32
1314508,117
1296975,106
1372115,207
1336189,347
1121324,276
1045996,100
1361706,102
1431483,114
1387232,437
1160893,123
1431384,322
1235837,59
1436037,52
1202680,56
1412587,25
1377286,86
1197461,95
1116597,38
1062507,50
1030306,237
1013660,257
1086030,217
1229602,33
1272184,24
1433035,96
1374038,102
1222840,140
1356273,26
1101932,30
1021010,122
1171411,55
1337490,112
1332396,33
1303811,54
1333733,47
1191789,193
1325792,189
1476106,178
1171225,483
1235681,393
1224499,361
1423465,28
1120552,57
1292401,51
1226546,272
1485369,371
1369288,493
1432305,156
1079777,173
1092628,156
1282588,449
1415191,246
1209550,292
1370271,24
1104842,25
1381859,45
1062232,32
1171522,54
1084587,34
1439204,34
1159953,393
1379917,182
1082924,70
1380277,24
1303074,27
1357053,217
1482844,225
1095958,46
1335161,44
1432554,61
1058867,115
1289214,175
1028000,168
1437271,37
1399943,42
1107949,141
1356581,80
1194491,30
1203992,40
1073984,31
1158974,151
1244952,133
1350959,172
1221985,500
1428233,389
1247118,272
1460736,32
1317327,42
1233024,37
1471569,264
1415077,344
1056913,460
1277505,102
1359182,125
1430948,330
1013760,236
1147147,395
1415890,44
1265084,55
1431945,50
1484655,83
1161020,35
1175530,260
1154338,126
1130574,143
1051940,21
1440445,26
1192440,178
1260322,200
1421768,240
1449682,47
1415276,37
1453255,116
1248669,157
1230958,194
1157877,20
1325572,310
1431659,106
1309583,63
1209010,36
1285811,41
1136992,47
1108246,205
1104829,128
1330971,86
1224992,575
1268353,378
1232469,208
1410483,39
1063825,64
1243528,55
1349678,247
1072684,443
1342993,477
1495669,104
1322377,103
1202457,105
1415501,702
1363882,377
1080956,639
1134020,44
1151908,37
1350192,79
1416559,84
1092576,68
1344385,95
1217656,52
1302415,54
1242600,269
1467152,460
1438001,215
1460611,26
1441014,26
1357398,174
1077114,190
1263663,165
1372445,68
1298212,59
1491344,56
1281588,115
1136004,209
1289149,244
1474421,31
1473813,35
1252840,273
1172252,128
1189064,78
1361099,66
1013719,74
1073519,51
1277293,346
1159227,244
1139762,216
1295739,139
1009685,165
1474772,76
1165673,22
1065468,49
1102053,27
1161784,181
1051139,262
1269039,125
1158737,69
1246489,99
1202461,90
1198164,685
1011440,447
1413230,129
1094332,30
1141137,25
1049606,30
1391442,155
1359351,325
1233267,212
1314748,13
1413495,78
1225930,150
1137875,136
1190701,24
1122832,30
1089220,32
1249809,403
1093731,524
1064557,216
1117909,411
1214618,294
1089335,185
1213475,17
1170902,46
1481946,88
1224868,153
1106482,147
1273502,27
1216168,58
1083594,369
1224295,159
1013278,296
1005855,59
1056709,43
1249671,91
1230380,170
1484433,76
1267040,60
1473223,34
1233669,249
1250796,265
1313401,159
1237110,20
1238242,18
1000121,53
1129558,85
1018802,141
1368711,190
1368971,81
1240209,125
1430887,34
1476123,44
1068042,54
1124650,214
1289201,128
1281401,65
1485491,394
1104767,375
1260343,286
1420693,33
1462062,121
1057642,48
1379980,188
1095043,308
1096435,274
1339708,97
1430712,92
1348620,118
1489978,645
1343050,234
1171803,346
1239136,44
1159926,48
1167786,54
1261300,92
1164093,55
1161124,66
1077741,76
1139047,89
1253918,285
1081347,446
1067587,291
1029248,31
1456841,34
1383133,124
1263414,128
1110768,198
1363668,38
1187183,27
1364266,107
1026176,55
1177476,101
1499793,46
1245784,70
1031113,62
1117382,252
1449051,299
1441522,205
1220040,168
1445037,308
1313829,81
1345555,39
1278499,65
1352264,243
1466161,453
1252687,250
1479808,166
1223345,182
1049411,166
1003384,342
1363984,150
1216354,183
1394628,59
1343435,43
1370718,83
1156018,36
1395048,150
1314516,215
1399258,134
1338874,17
1118069,17
1465660,117
1255031,117
1058944,101
1305598,14
1196241,61
1004788,23
1463684,36
1061891,63
1257545,49
1137317,277
1316766,299
1215009,188
1198616,325
1119975,290
1173978,117
1003325,33
1014959,92
1238676,153
1180681,302
1154031,115
1392618,99
1158959,89
1174657,69
1215383,789
1056737,203
1226869,259
1338426,61
1119609,45
1063798,42
1045972,68
1150952,150
1077779,409
1144441,369
1257450,25
1254802,156
1250391,173
1045722,192
1346647,36
1026834,30
1283298,116
1481903,55
1318877,73
1130427,45
1357694,60
1244100,64
1131178,363
1402295,426
1126893,152
1093651,575
1112711,718
1105210,261
1164254,58
1498407,62
1283105,57
1415914,223
1057017,304
1137052,385
1144252,89
1370833,116
1295518,105
1065864,589
1166233,216
1209388,364
1374893,73
1119217,60
1004773,102
1248761,199
1178734,127
1098698,69
1044262,44
1053113,356
1309992,295
1307732,222
1417093,42
1326039,26
1233803,120
1099973,116
1409188,202
1369859,39
1251710,37
1152116,41
1363025,342
1267904,148
1269147,344
1001765,51
1392665,343
1261277,224
1422430,137
1106809,1260
1353415,783
1368715,381
1087675,42
1336730,102
1332354,70
1456769,606
1190728,610
1268579,853
1217878,116
1106508,140
1006087,333
1402675,779
1276630,665
1205256,664
1445432,68
1009975,68
1394741,88
1275536,85
1158507,54
1269365,58
1204388,612
1068999,368
1370340,153
1252762,18
1154390,19
1394582,23
1149088,336
1386755,372
1299563,404
1491160,68
1230263,61
1011505,55
1446632,210
1415161,277
1228341,391
1056047,35
1278396,38
1005154,372
1312357,160
1370120,92
1255799,35
1115383,65
1118490,46
1493917,561
1487221,295
1149775,368
1460445,433
1448306,379
1431907,122
1401766,30
1047198,50
1002660,42
1366099,140
1292159,329
1373525,261
1049952,37
1377098,52
1198185,73
1256980,345
1010248,161
1080513,294
1081848,78
1054349,85
1233461,84
1313017,96
1105421,263
1339465,234
1063256,41
1013469,50
1375319,247
1366962,267
1317620,167
1127397,18
1250684,18
1102059,93
1281560,86
1392837,161
1279583,40
1225127,33
1188903,278
1320069,90
1081725,115
1288919,36
1098380,58
1141854,60
1471277,249
1485310,159
1057256,123
1443523,204
1242874,252
1028151,161
1302656,35
1431208,98
1473127,64
1249389,265
1270759,572
1220718,261
1429360,110
1141020,120
1325573,64
1165621,679
1386579,248
1089648,257
1210152,19
1013568,25
1269338,50
1462527,60
1094399,40
1197572,58
1127792,251
1290080,886
1160077,255
1439020,16
1129340,180
1198240,165
1123239,224
1402087,49
1104882,47
1155836,119
1057692,55
1045903,437
1247162,399
1447707,321
1450701,406
1119729,439
1463108,237
1004715,44
1055930,109
1258137,52
1220154,231
1425882,573
1023497,484
1410135,207
1265438,182
1414821,182
1116522,490
1443270,331
1263016,416
1018136,53
1451314,113
1038393,100
1403993,73
1274108,41
1188111,74
1342222,332
1057623,263
1324265,184
1438649,27
1073338,28
1082298,138
1110286,294
1266357,223
1138371,45
1298566,32
1430079,25
1375660,133
1319105,87
1361990,129
1337117,34
1092006,58
1379437,38
1315755,331
1101610,405
1212642,133
1257724,608
1466648,396
1254129,202
1046453,33
1417296,61
1103295,49
1288752,321
1460898,293
1045465,440
1429233,57
1428924,73
1179927,129
1401756,472
1482727,205
1412634,330
1122492,33
1051180,25
1076417,25
1297374,79
1204108,71
1021362,43
1390263,60
1363384,41
1116791,43
1326548,243
1433636,226
1481561,99
1034638,103
1230918,212
1242400,171
1115757,60
1041643,51
1287497,64
1306844,87
1200113,124
1078215,231
1298841,24
1392730,32
1198643,31
1020564,257
1154567,79
1225474,66
1248898,35
1170575,42
1413355,37
1113523,167
1356462,146
1174460,165
1040703,796
1009276,568
1348411,255
1235035,28
1435764,62
1109203,40
1310361,369
1173091,448
1201488,607
1416516,115
1156700,209
1135820,227
1477704,566
1178324,379
1198224,422
1308367,38
1260111,61
1298774,26
1295663,29
1084873,62
1238634,41
1237748,31
1143221,524
1228159,541
1349223,196
1056933,19
1424540,25
1484915,127
1111332,127
1063614,81
1301207,73
1053999,259
1118223,275
1450088,349
1230421,29
1068073,25
1197880,29
1094580,105
1172938,56
1029830,33
1359667,41
1377423,378
1310816,189
1316805,309
1259591,1791
1167271,1181
1201964,534
1049973,58
1185564,88
1047036,55
1209578,631
1416876,521
1113492,1117
1029884,156
1497894,108
1300128,241
1300828,966
1394735,531
1339641,821
1395056,85
1015576,84
1328783,83
1208849,297
1242697,287
1359281,195
1485050,110
1309096,89
1066654,98
1333325,758
1065376,504
1392342,496
1418086,48
1126584,49
1140959,36
1313505,214
1117255,489
1266859,444
1352627,171
1366366,106
1476169,135
1372662,228
1226797,284
1296700,614
1240353,62
1147081,55
1187416,49
1261102,598
1458629,446
1242716,314
1421036,39
1346652,77
1245436,62
1198242,337
1045821,308
1443036,314
1173972,1841
1026093,1261
1050787,477
1173917,82
1401571,116
1157221,78
1005375,722
1046037,693
1179494,1240
1351594,98
1004476,113
1108850,248
1243144,925
1152066,573
1222518,803
1387120,57
1333542,62
1017181,66
1272397,78
1435758,77
1373049,124
1408547,181
1428679,85
1244464,86
1384377,694
1488118,436
1228826,270
1245151,39
1095362,44
1069078,37
1049725,205
1187024,187
1135586,282
1277897,183
1269737,175
1027610,138
1365843,208
1086058,339
1219724,592
1199897,49
1416231,38
1391175,447
1140599,341
1099643,274
1088269,44
1073405,92
1055745,59
1472617,269
1230428,268
1040401,315
1113951,194
1095435,162
1363338,107
1349382,53
1035972,141
1285850,95
1116211,165
1221446,370
1067824,238
1325209,52
1250269,85
1422706,92
1276177,1182
1129647,204
1270817,257
1205675,17
1374416,25
1371785,44
1437236,44
1342334,69
1015263,200
1005610,692
1207270,315
1328618,19
1263164,161
1370636,104
1052297,132
1234483,64
1344207,31
1194915,42
1450536,137
1114215,108
1076467,400
1013988,526
1410873,232
1026962,268
1003254,297
1267865,161
1226940,118
1332638,85
1105644,174
1336298,255
1443390,162
1314804,48
1179911,85
1005967,79
1419947,441
1364329,207
1229710,230
1215604,51
1188630,45
1019807,33
1397082,40
1004160,176
1009831,438
1386562,286
1204381,26
1318327,25
1087987,101
